18.26  0.00  0.00 76 2 2.0000  0.0100  0.0000
18.26  0.00  0.00 76 3 2.0000  0.0100  0.0000
18.26  0.00  0.00 76 4 2.0000  0.0100  0.0000
18.26  0.00  0.00 76 5 2.0000  0.0100  0.0000
18.26  0.00  0.00 76 6 2.0000  0.0100  0.0000
18.50  0.00  0.00 77 1 2.0000  0.0100  0.0000
18.50  0.00  0.00 77 2 2.0000  0.0100  0.0000
18.50  0.00  0.00 77 3 2.0000  0.0100  0.0000
18.50  0.00  0.00 77 4 2.0000  0.0100  0.0000
18.50  0.00  0.00 77 5 2.0000  0.0100  0.0000
18.50  0.00  0.00 77 6 2.0000  0.0100  0.0000
18.75  0.00  0.00 78 1 2.0000  0.0100  0.0000
18.75  0.00  0.00 78 2 2.0000  0.0100  0.0000
18.75  0.00  0.00 78 3 2.0000  0.0100  0.0000
18.75  0.00  0.00 78 4 2.0000  0.0100  0.0000
18.75  0.00  0.00 78 5 2.0000  0.0100  0.0000
18.75  0.00  0.00 78 6 2.0000  0.0100  0.0000
18.99  0.00  0.00 79 1 2.0000  0.0100  0.0000
18.99  0.00  0.00 79 2 2.0000  0.0100  0.0000
18.99  0.00  0.00 79 3 2.0000  0.0100  0.0000
18.99  0.00  0.00 79 4 2.0000  0.0100  0.0000
18.99  0.00  0.00 79 5 2.0000  0.0100  0.0000
18.99  0.00  0.00 79 6 2.0000  0.0100  0.0000
19.23  0.00  0.00 80 1 2.0000  0.0100  0.0000
19.23  0.00  0.00 80 2 2.0000  0.0100  0.0000
19.23  0.00  0.00 80 3 2.0000  0.0100  0.0000
19.23  0.00  0.00 80 4 2.0000  0.0100  0.0000
19.23  0.00  0.00 80 5 2.0000  0.0100  0.0000
19.23  0.00  0.00 80 6 2.0000  0.0100  0.0000
19.48  0.00  0.00 81 1 2.0000  0.0100  0.0000
19.48  0.00  0.00 81 2 2.0000  0.0100  0.0000
19.48  0.00  0.00 81 3 2.0000  0.0100  0.0000
19.48  0.00  0.00 81 4 2.0000  0.0100  0.0000
19.48  0.00  0.00 81 5 2.0000  0.0100  0.0000
19.48  0.00  0.00 81 6 2.0000  0.0100  0.0000
19.72  0.00  0.00 82 1 2.0000  0.0100  0.0000
19.72  0.00  0.00 82 2 2.0000  0.0100  0.0000
19.72  0.00  0.00 82 3 2.0000  0.0100  0.0000
19.72  0.00  0.00 82 4 2.0000  0.0100  0.0000
19.72  0.00  0.00 82 5 2.0000  0.0100  0.0000
19.72  0.00  0.00 82 6 2.0000  0.0100  0.0000
19.97  0.00  0.00 83 1 2.0000  0.0100  0.0000
19.97  0.00  0.00 83 2 2.0000  0.0100  0.0000
19.97  0.00  0.00 83 3 2.0000  0.0100  0.0000
19.97  0.00  0.00 83 4 2.0000  0.0100  0.0000
19.97  0.00  0.00 83 5 2.0000  0.0100  0.0000
19.97  0.00  0.00 83 6 2.0000  0.0100  0.0000
20.21  0.00  0.00 84 1 2.0000  0.0100  0.0000
20.21  0.00  0.00 84 2 2.0000  0.0100  0.0000
20.21  0.00  0.00 84 3 2.0000  0.0100  0.0000
20.21  0.00  0.00 84 4 2.0000  0.0100  0.0000
20.21  0.00  0.00 84 5 2.0000  0.0100  0.0000
20.21  0.00  0.00 84 6 2.0000  0.0100  0.0000
20.45  0.00  0.00 85 1 2.0000  0.0100  0.0000
20.45  0.00  0.00 85 2 2.0000  0.0100  0.0000
20.45  0.00  0.00 85 3 2.0000  0.0100  0.0000
20.45  0.00  0.00 85 4 2.0000  0.0100  0.0000
20.45  0.00  0.00 85 5 2.0000  0.0100  0.0000
20.45  0.00  0.00 85 6 2.0000  0.0100  0.0000
20.70  0.00  0.00 86 1 2.0000  0.0100  0.0000
20.70  0.00  0.00 86 2 2.0000  0.0100  0.0000
20.70  0.00  0.00 86 3 2.0000  0.0100  0.0000
20.70  0.00  0.00 86 4 2.0000  0.0100  0.0000
20.70  0.00  0.00 86 5 2.0000  0.0100  0.0000
20.70  0.00  0.00 86 6 2.0000  0.0100  0.0000
20.94  0.00  0.00 87 1 2.0000  0.0100  0.0000
20.94  0.00  0.00 87 2 2.0000  0.0100  0.0000
20.94  0.00  0.00 87 3 2.0000  0.0100  0.0000
20.94  0.00  0.00 87 4 2.0000  0.0100  0.0000
20.94  0.00  0.00 87 5 2.0000  0.0100  0.0000
20.94  0.00  0.00 87 6 2.0000  0.0100  0.0000
21.18  0.00  0.00 88 1 2.0000  0.0100  0.0000
21.18  0.00  0.00 88 2 2.0000  0.0100  0.0000
21.18  0.00  0.00 88 3 2.0000  0.0100  0.0000
21.18  0.00  0.00 88 4 2.0000  0.0100  0.0000
21.18  0.00  0.00 88 5 2.0000  0.0100  0.0000
21.18  0.00  0.00 88 6 2.0000  0.0100  0.0000
21.43  0.00  0.00 89 1 2.0000  0.0100  0.0000
21.43  0.00  0.00 89 2 2.0000  0.0100  0.0000
21.43  0.00  0.00 89 3 2.0000  0.0100  0.0000
21.43  0.00  0.00 89 4 2.0000  0.0100  0.0000
21.43  0.00  0.00 89 5 2.0000  0.0100  0.0000
21.43  0.00  0.00 89 6 2.0000  0.0100  0.0000
21.67  0.00  0.00 90 1 2.0000  0.0100  0.0000
21.67  0.00  0.00 90 2 2.0000  0.0100  0.0000
21.67  0.00  0.00 90 3 2.0000  0.0100  0.0000
21.67  0.00  0.00 90 4 2.0000  0.0100  0.0000
21.67  0.00  0.00 90 5 2.0000  0.0100  0.0000
21.67  0.00  0.00 90 6 2.0000  0.0100  0.0000
21.91  0.00  0.00 91 1 2.0000  0.0100  0.0000
21.91  0.00  0.00 91 2 2.0000  0.0100  0.0000
21.91  0.00  0.00 91 3 2.0000  0.0100  0.0000
21.91  0.00  0.00 91 4 2.0000  0.0100  0.0000
21.91  0.00  0.00 91 5 2.0000  0.0100  0.0000
21.91  0.00  0.00 91 6 2.0000  0.0100  0.0000
22.16  0.00  0.00 92 1 2.0000  0.0100  0.0000
22.16  0.00  0.00 92 2 2.0000  0.0100  0.0000
22.16  0.00  0.00 92 3 2.0000  0.0100  0.0000
22.16  0.00  0.00 92 4 2.0000  0.0100  0.0000
22.16  0.00  0.00 92 5 2.0000  0.0100  0.0000
22.16  0.00  0.00 92 6 2.0000  0.0100  0.0000
22.40  0.00  0.00 93 1 2.0000  0.0100  0.0000
22.40  0.00  0.00 93 2 2.0000  0.0100  0.0000
22.40  0.00  0.00 93 3 2.0000  0.0100  0.0000
22.40  0.00  0.00 93 4 2.0000  0.0100  0.0000
22.40  0.00  0.00 93 5 2.0000  0.0100  0.0000
22.40  0.00  0.00 93 6 2.0000  0.0100  0.0000
22.64  0.00  0.00 94 1 2.0000  0.0100  0.0000
22.64  0.00  0.00 94 2 2.0000  0.0100  0.0000
22.64  0.00  0.00 94 3 2.0000  0.0100  0.0000
22.64  0.00  0.00 94 4 2.0000  0.0100  0.0000
22.64  0.00  0.00 94 5 2.0000  0.0100  0.0000
22.64  0.00  0.00 94 6 2.0000  0.0100  0.0000
22.89  0.00  0.00 95 1 2.0000  0.0100  0.0000
22.89  0.00  0.00 95 2 2.0000  0.0100  0.0000
22.89  0.00  0.00 95 3 2.0000  0.0100  0.0000
22.89  0.00  0.00 95 4 2.0000  0.0100  0.0000
22.89  0.00  0.00 95 5 2.0000  0.0100  0.0000
22.89  0.00  0.00 95 6 2.0000  0.0100  0.0000
23.13  0.00  0.00 96 1 2.0000  0.0100  0.0000
23.13  0.00  0.00 96 2 2.0000  0.0100  0.0000
23.13  0.00  0.00 96 3 2.0000  0.0100  0.0000
23.13  0.00  0.00 96 4 2.0000  0.0100  0.0000
23.13  0.00  0.00 96 5 2.0000  0.0100  0.0000
23.13  0.00  0.00 96 6 2.0000  0.0100  0.0000
23.37  0.00  0.00 97 1 2.0000  0.0100  0.0000
23.37  0.00  0.00 97 2 2.0000  0.0100  0.0000
23.37  0.00  0.00 97 3 2.0000  0.0100  0.0000
23.37  0.00  0.00 97 4 2.0000  0.0100  0.0000
23.37  0.00  0.00 97 5 2.0000  0.0100  0.0000
23.37  0.00  0.00 97 6 2.0000  0.0100  0.0000
23.62  0.00  0.00 98 1 2.0000  0.0100  0.0000
23.62  0.00  0.00 98 2 2.0000  0.0100  0.0000
23.62  0.00  0.00 98 3 2.0000  0.0100  0.0000
23.62  0.00  0.00 98 4 2.0000  0.0100  0.0000
23.62  0.00  0.00 98 5 2.0000  0.0100  0.0000
23.62  0.00  0.00 98 6 2.0000  0.0100  0.0000
23.86  0.00  0.00 99 1 2.0000  0.0100  0.0000
23.86  0.00  0.00 99 2 2.0000  0.0100  0.0000
23.86  0.00  0.00 99 3 2.0000  0.0100  0.0000
23.86  0.00  0.00 99 4 2.0000  0.0100  0.0000
23.86  0.00  0.00 99 5 2.0000  0.0100  0.0000
23.86  0.00  0.00 99 6 2.0000  0.0100  0.0000
24.10  0.00  0.00 100 1 2.0000  0.0100  0.0000
24.10  0.00  0.00 100 2 2.0000  0.0100  0.0000
24.10  0.00  0.00 100 3 2.0000  0.0100  0.0000
24.10  0.00  0.00 100 4 2.0000  0.0100  0.0000
24.10  0.00  0.00 100 5 2.0000  0.0100  0.0000
24.10  0.00  0.00 100 6 2.0000  0.0100  0.0000
24.35  0.00  0.00 101 1 2.0000  0.0100  0.0000
24.35  0.00  0.00 101 2 2.0000  0.0100  0.0000
24.35  0.00  0.00 101 3 2.0000  0.0100  0.0000
24.35  0.00  0.00 101 4 2.0000  0.0100  0.0000
24.35  0.00  0.00 101 5 2.0000  0.0100  0.0000
24.35  0.00  0.00 101 6 2.0000  0.0100  0.0000
24.59  0.00  0.00 102 1 2.0000  0.0100  0.0000
24.59  0.00  0.00 102 2 2.0000  0.0100  0.0000
24.59  0.00  0.00 102 3 2.0000  0.0100  0.0000
24.59  0.00  0.00 102 4 2.0000  0.0100  0.0000
24.59  0.00  0.00 102 5 2.0000  0.0100  0.0000
24.59  0.00  0.00 102 6 2.0000  0.0100  0.0000
24.83  0.00  0.00 103 1 2.0000  0.0100  0.0000
24.83  0.00  0.00 103 2 2.0000  0.0100  0.0000
24.83  0.00  0.00 103 3 2.0000  0.0100  0.0000
24.83  0.00  0.00 103 4 2.0000  0.0100  0.0000
24.83  0.00  0.00 103 5 2.0000  0.0100  0.0000
24.83  0.00  0.00 103 6 2.0000  0.0100  0.0000
25.08  0.00  0.00 104 1 2.0000  0.0100  0.0000
25.08  0.00  0.00 104 2 2.0000  0.0100  0.0000
25.08  0.00  0.00 104 3 2.0000  0.0100  0.0000
25.08  0.00  0.00 104 4 2.0000  0.0100  0.0000
25.08  0.00  0.00 104 5 2.0000  0.0100  0.0000
25.08  0.00  0.00 104 6 2.0000  0.0100  0.0000
25.32  0.00  0.00 105 1 2.0000  0.0100  0.0000
25.32  0.00  0.00 105 2 2.0000  0.0100  0.0000
25.32  0.00  0.00 105 3 2.0000  0.0100  0.0000
25.32  0.00  0.00 105 4 2.0000  0.0100  0.0000
25.32  0.00  0.00 105 5 2.0000  0.0100  0.0000
25.32  0.00  0.00 105 6 2.0000  0.0100  0.0000
25.57  0.00  0.00 106 1 2.0000  0.0100  0.0000
25.57  0.00  0.00 106 2 2.0000  0.0100  0.0000
25.57  0.00  0.00 106 3 2.0000  0.0100  0.0000
25.57  0.00  0.00 106 4 2.0000  0.0100  0.0000
25.57  0.00  0.00 106 5 2.0000  0.0100  0.0000
25.57  0.00  0.00 106 6 2.0000  0.0100  0.0000
25.81  0.00  0.00 107 1 2.0000  0.0100  0.0000
25.81  0.00  0.00 107 2 2.0000  0.0100  0.0000
25.81  0.00  0.00 107 3 2.0000  0.0100  0.0000
25.81  0.00  0.00 107 4 2.0000  0.0100  0.0000
25.81  0.00  0.00 107 5 2.0000  0.0100  0.0000
25.81  0.00  0.00 107 6 2.0000  0.0100  0.0000
26.05  0.00  0.00 108 1 2.0000  0.0100  0.0000
26.05  0.00  0.00 108 2 2.0000  0.0100  0.0000
26.05  0.00  0.00 108 3 2.0000  0.0100  0.0000
26.05  0.00  0.00 108 4 2.0000  0.0100  0.0000
26.05  0.00  0.00 108 5 2.0000  0.0100  0.0000
26.05  0.00  0.00 108 6 2.0000  0.0100  0.0000
26.30  0.00  0.00 109 1 2.0000  0.0100  0.0000
26.30  0.00  0.00 109 2 2.0000  0.0100  0.0000
26.30  0.00  0.00 109 3 2.0000  0.0100  0.0000
26.30  0.00  0.00 109 4 2.0000  0.0100  0.0000
26.30  0.00  0.00 109 5 2.0000  0.0100  0.0000
26.30  0.00  0.00 109 6 2.0000  0.0100  0.0000
26.54  0.00  0.00 110 1 2.0000  0.0100  0.0000
26.54  0.00  0.00 110 2 2.0000  0.0100  0.0000
26.54  0.00  0.00 110 3 2.0000  0.0100  0.0000
26.54  0.00  0.00 110 4 2.0000  0.0100  0.0000
26.54  0.00  0.00 110 5 2.0000  0.0100  0.0000
26.54  0.00  0.00 110 6 2.0000  0.0100  0.0000
26.78  0.00  0.00 111 1 2.0000  0.0100  0.0000
26.78  0.00  0.00 111 2 2.0000  0.0100  0.0000
26.78  0.00  0.00 111 3 2.0000  0.0100  0.0000
26.78  0.00  0.00 111 4 2.0000  0.0100  0.0000
26.78  0.00  0.00 111 5 2.0000  0.0100  0.0000
26.78  0.00  0.00 111 6 2.0000  0.0100  0.0000
27.03  0.00  0.00 112 1 2.0000  0.0100  0.0000
27.03  0.00  0.00 112 2 2.0000  0.0100  0.0000
27.03  0.00  0.00 112 3 2.0000  0.0100  0.0000
27.03  0.00  0.00 112 4 2.0000  0.0100  0.0000
27.03  0.00  0.00 112 5 2.0000  0.0100  0.0000
27.03  0.00  0.00 112 6 2.0000  0.0100  0.0000
27.27  0.00  0.00 113 1 2.0000  0.0100  0.0000
27.27  0.00  0.00 113 2 2.0000  0.0100  0.0000
27.27  0.00  0.00 113 3 2.0000  0.0100  0.0000
27.27  0.00  0.00 113 4 2.0000  0.0100  0.0000
27.27  0.00  0.00 113 5 2.0000  0.0100  0.0000
27.27  0.00  0.00 113 6 2.0000  0.0100  0.0000
27.51  0.00  0.00 114 1 2.0000  0.0100  0.0000
27.51  0.00  0.00 114 2 2.0000  0.0100  0.0000
27.51  0.00  0.00 114 3 2.0000  0.0100  0.0000
27.51  0.00  0.00 114 4 2.0000  0.0100  0.0000
27.51  0.00  0.00 114 5 2.0000  0.0100  0.0000
27.51  0.00  0.00 114 6 2.0000  0.0100  0.0000
27.76  0.00  0.00 115 1 2.0000  0.0100  0.0000
27.76  0.00  0.00 115 2 2.0000  0.0100  0.0000
27.76  0.00  0.00 115 3 2.0000  0.0100  0.0000
27.76  0.00  0.00 115 4 2.0000  0.0100  0.0000
27.76  0.00  0.00 115 5 2.0000  0.0100  0.0000
27.76  0.00  0.00 115 6 2.0000  0.0100  0.0000
28.00  0.00  0.00 116 1 2.0000  0.0100  0.0000
28.00  0.00  0.00 116 2 2.0000  0.0100  0.0000
28.00  0.00  0.00 116 3 2.0000  0.0100  0.0000
28.00  0.00  0.00 116 4 2.0000  0.0100  0.0000
28.00  0.00  0.00 116 5 2.0000  0.0100  0.0000
28.00  0.00  0.00 116 6 2.0000  0.0100  0.0000
