17.53,0,0,73,93090,0.2,1,"183342+13181.5i"
17.77,0,0,74,8250,0.2,1,"157666+18907.200000000001i"
17.77,0,0,74,20370,0.2,1,"166721+15469.6i"
17.77,0,0,74,33030,0.2,1,"170979+14607.9i"
17.77,0,0,74,47970,0.2,1,"172664+16452.099999999999i"
17.77,0,0,74,63090,0.2,1,"176514+13012.5i"
17.77,0,0,74,93090,0.2,1,"183408+13135.799999999999i"
18.02,0,0,75,8250,0.2,1,"157700+18810.200000000001i"
18.02,0,0,75,20370,0.2,1,"166745+15394.799999999999i"
18.02,0,0,75,33030,0.2,1,"171003+14546.4i"
18.02,0,0,75,47970,0.2,1,"172745+16367.200000000001i"
18.02,0,0,75,63090,0.2,1,"177208+12705.4i"
18.02,0,0,75,93090,0.2,1,"183431+13091.6i"
18.26,0,0,76,8250,0.2,1,"158173+18769.5i"
18.26,0,0,76,20370,0.2,1,"167155+15368.4i"
18.26,0,0,76,33030,0.2,1,"171396+14506.9i"
18.26,0,0,76,47970,0.2,1,"173175+16348.6i"
18.26,0,0,76,63090,0.2,1,"178405+12404.4i"
18.26,0,0,76,93090,0.2,1,"183911+13084.799999999999i"
18.5,0,0,77,8250,0.2,1,"160425+19001.400000000001i"
18.5,0,0,77,20370,0.2,1,"169419+15518i"
18.5,0,0,77,33030,0.2,1,"173720+14637.799999999999i"
18.5,0,0,77,47970,0.2,1,"175573+16510.799999999999i"
18.5,0,0,77,63090,0.2,1,"180643+12306.700000000001i"
18.5,0,0,77,93090,0.2,1,"186394+13189.200000000001i"
18.75,0,0,78,8250,0.2,1,"163741+19323.5i"
18.75,0,0,78,20370,0.2,1,"173011+15812.9i"
18.75,0,0,78,33030,0.2,1,"177157+14865.700000000001i"
18.75,0,0,78,47970,0.2,1,"179141+16796.200000000001i"
18.75,0,0,78,63090,0.2,1,"183466+12508.9i"
18.75,0,0,78,93090,0.2,1,"190060+13306.6i"
18.99,0,0,79,8250,0.2,1,"167048+19657.5i"
18.99,0,0,79,20370,0.2,1,"176632+16110.1i"
18.99,0,0,79,33030,0.2,1,"180628+15076.6i"
18.99,0,0,79,47970,0.2,1,"182865+17096i"
18.99,0,0,79,63090,0.2,1,"186550+13001.1i"
18.99,0,0,79,93090,0.2,1,"193710+13399.200000000001i"
19.23,0,0,80,8250,0.2,1,"169551+19920.400000000001i"
19.23,0,0,80,20370,0.2,1,"179394+16352.4i"
19.23,0,0,80,33030,0.2,1,"183328+15227.799999999999i"
19.23,0,0,80,47970,0.2,1,"185676+17345.700000000001i"
19.23,0,0,80,63090,0.2,1,"189103+13517.299999999999i"
19.23,0,0,80,93090,0.2,1,"196461+13384.299999999999i"
19.48,0,0,81,8250,0.2,1,"170355+19980.099999999999i"
19.48,0,0,81,20370,0.2,1,"180245+16407.099999999999i"
19.48,0,0,81,33030,0.2,1,"184112+15215.799999999999i"
19.48,0,0,81,47970,0.2,1,"186488+17434.900000000001i"
19.48,0,0,81,63090,0.2,1,"190497+13807i"
19.48,0,0,81,93090,0.2,1,"197261+13296.200000000001i"
19.72,0,0,82,8250,0.2,1,"170736+20018.299999999999i"
19.72,0,0,82,20370,0.2,1,"180482+16417.200000000001i"
19.72,0,0,82,33030,0.2,1,"184467+15244.4i"
19.72,0,0,82,47970,0.2,1,"186789+17474.400000000001i"
19.72,0,0,82,63090,0.2,1,"191334+13765.5i"
19.72,0,0,82,93090,0.2,1,"197613+13237.6i"
19.97,0,0,83,8250,0.2,1,"171343+20102.400000000001i"
19.97,0,0,83,20370,0.2,1,"180900+16487.599999999999i"
19.97,0,0,83,33030,0.2,1,"185108+15358.799999999999i"
19.97,0,0,83,47970,0.2,1,"187314+17573.400000000001i"
19.97,0,0,83,63090,0.2,1,"192246+13661.299999999999i"
19.97,0,0,83,93090,0.2,1,"198331+13270.1i"
20.21,0,0,84,8250,0.2,1,"172292+20344i"
20.21,0,0,84,20370,0.2,1,"181873+16711.200000000001i"
20.21,0,0,84,33030,0.2,1,"186322+15573.4i"
20.21,0,0,84,47970,0.2,1,"188460+17757.299999999999i"
20.21,0,0,84,63090,0.2,1,"194002+13649.200000000001i"
20.21,0,0,84,93090,0.2,1,"199756+13504i"
20.45,0,0,85,8250,0.2,1,"173809+20702.799999999999i"
20.45,0,0,85,20370,0.2,1,"183662+16996.599999999999i"
20.45,0,0,85,33030,0.2,1,"188233+15869.299999999999i"
20.45,0,0,85,47970,0.2,1,"190359+18008i"
20.45,0,0,85,63090,0.2,1,"196394+13962.299999999999i"
20.45,0,0,85,93090,0.2,1,"201815+13739.9i"
20.7,0,0,86,8250,0.2,1,"175949+21137.299999999999i"
20.7,0,0,86,20370,0.2,1,"186259+17352.299999999999i"
20.7,0,0,86,33030,0.2,1,"190749+16182.4i"
20.7,0,0,86,47970,0.2,1,"192954+18313i"
20.7,0,0,86,63090,0.2,1,"199052+14288i"
20.7,0,0,86,93090,0.2,1,"204557+14033i"
20.94,0,0,87,8250,0.2,1,"178064+21489.099999999999i"
20.94,0,0,87,20370,0.2,1,"188862+17636i"
20.94,0,0,87,33030,0.2,1,"193190+16448.400000000001i"
20.94,0,0,87,47970,0.2,1,"195364+18519.5i"
20.94,0,0,87,63090,0.2,1,"201193+14760.799999999999i"
20.94,0,0,87,93090,0.2,1,"207098+14214i"
21.18,0,0,88,8250,0.2,1,"179954+21738.900000000001i"
21.18,0,0,88,20370,0.2,1,"190854+17802.700000000001i"
21.18,0,0,88,33030,0.2,1,"195188+16644.599999999999i"
21.18,0,0,88,47970,0.2,1,"197363+18657.700000000001i"
21.18,0,0,88,63090,0.2,1,"202690+14967.799999999999i"
21.18,0,0,88,93090,0.2,1,"209183+14270.9i"
21.43,0,0,89,8250,0.2,1,"181475+21921i"
21.43,0,0,89,20370,0.2,1,"192169+17951i"
21.43,0,0,89,33030,0.2,1,"196821+16779.700000000001i"
21.43,0,0,89,47970,0.2,1,"198837+18729.700000000001i"
21.43,0,0,89,63090,0.2,1,"204217+15056.9i"
21.43,0,0,89,93090,0.2,1,"210983+14397.5i"
21.67,0,0,90,8250,0.2,1,"182614+22049.599999999999i"
21.67,0,0,90,20370,0.2,1,"193119+18058.400000000001i"
21.67,0,0,90,33030,0.2,1,"198038+16883.599999999999i"
21.67,0,0,90,47970,0.2,1,"199935+18805.400000000001i"
21.67,0,0,90,63090,0.2,1,"205886+15106.1i"
21.67,0,0,90,93090,0.2,1,"212223+14434i"
21.91,0,0,91,8250,0.2,1,"183388+22136.599999999999i"
21.91,0,0,91,20370,0.2,1,"193850+18143.799999999999i"
21.91,0,0,91,33030,0.2,1,"198830+16932.099999999999i"
21.91,0,0,91,47970,0.2,1,"200694+18914.099999999999i"
21.91,0,0,91,63090,0.2,1,"207366+14830.799999999999i"
21.91,0,0,91,93090,0.2,1,"213045+14485.6i"
22.16,0,0,92,8250,0.2,1,"183806+22168.299999999999i"
22.16,0,0,92,20370,0.2,1,"194398+18221.099999999999i"
22.16,0,0,92,33030,0.2,1,"199302+16940.5i"
22.16,0,0,92,47970,0.2,1,"201156+19017.200000000001i"
22.16,0,0,92,63090,0.2,1,"208231+14803.5i"
22.16,0,0,92,93090,0.2,1,"213458+14512.200000000001i"
22.4,0,0,93,8250,0.2,1,"183708+22152.099999999999i"
22.4,0,0,93,20370,0.2,1,"194466+18221i"
22.4,0,0,93,33030,0.2,1,"199188+16936.099999999999i"
22.4,0,0,93,47970,0.2,1,"201106+19060.599999999999i"
22.4,0,0,93,63090,0.2,1,"208112+14839.6i"
22.4,0,0,93,93090,0.2,1,"213314+14435.9i"
22.64,0,0,94,8250,0.2,1,"183201+22099.700000000001i"
22.64,0,0,94,20370,0.2,1,"193910+18186.5i"
22.64,0,0,94,33030,0.2,1,"198637+16879.400000000001i"
22.64,0,0,94,47970,0.2,1,"200663+19007.099999999999i"
22.64,0,0,94,63090,0.2,1,"207401+14834.9i"
22.64,0,0,94,93090,0.2,1,"212769+14328.700000000001i"
22.89,0,0,95,8250,0.2,1,"182660+22044.200000000001i"
22.89,0,0,95,20370,0.2,1,"193303+18153.599999999999i"
22.89,0,0,95,33030,0.2,1,"198014+16836.299999999999i"
22.89,0,0,95,47970,0.2,1,"200211+18879.700000000001i"
22.89,0,0,95,63090,0.2,1,"206606+14837.799999999999i"
22.89,0,0,95,93090,0.2,1,"212168+14234.700000000001i"
23.13,0,0,96,8250,0.2,1,"182165+22006i"
23.13,0,0,96,20370,0.2,1,"192730+18129.700000000001i"
23.13,0,0,96,33030,0.2,1,"197453+16793.5i"
23.13,0,0,96,47970,0.2,1,"199821+18723.5i"
23.13,0,0,96,63090,0.2,1,"205939+14770.299999999999i"
23.13,0,0,96,93090,0.2,1,"211616+14151.299999999999i"
23.37,0,0,97,8250,0.2,1,"182198+22017.200000000001i"
23.37,0,0,97,20370,0.2,1,"192860+18144.900000000001i"
23.37,0,0,97,33030,0.2,1,"197479+16795.200000000001i"
23.37,0,0,97,47970,0.2,1,"199984+18612i"
23.37,0,0,97,63090,0.2,1,"205679+14738.5i"
23.37,0,0,97,93090,0.2,1,"211667+14215.299999999999i"
23.62,0,0,98,8250,0.2,1,"182896+22090.900000000001i"
23.62,0,0,98,20370,0.2,1,"193712+18188.5i"
23.62,0,0,98,33030,0.2,1,"198230+16887.400000000001i"
23.62,0,0,98,47970,0.2,1,"200645+18606i"
23.62,0,0,98,63090,0.2,1,"205876+14683.1i"
23.62,0,0,98,93090,0.2,1,"212484+14372.5i"
23.86,0,0,99,8250,0.2,1,"183738+22174.299999999999i"
23.86,0,0,99,20370,0.2,1,"194600+18231.400000000001i"
23.86,0,0,99,33030,0.2,1,"199157+16990i"
23.86,0,0,99,47970,0.2,1,"201479+18703.400000000001i"
23.86,0,0,99,63090,0.2,1,"206210+14633.9i"
23.86,0,0,99,93090,0.2,1,"213493+14494.200000000001i"
24.1,0,0,100,8250,0.2,1,"184547+22246.900000000001i"
24.1,0,0,100,20370,0.2,1,"195403+18270.299999999999i"
24.1,0,0,100,33030,0.2,1,"200048+17070.700000000001i"
24.1,0,0,100,47970,0.2,1,"202260+18823.5i"
24.1,0,0,100,63090,0.2,1,"206636+14700.700000000001i"
24.1,0,0,100,93090,0.2,1,"214453+14607.9i"
24.35,0,0,101,8250,0.2,1,"184908+22278i"
24.35,0,0,101,20370,0.2,1,"195511+18271.099999999999i"
24.35,0,0,101,33030,0.2,1,"200460+17097.900000000001i"
24.35,0,0,101,47970,0.2,1,"202631+18870.099999999999i"
24.35,0,0,101,63090,0.2,1,"206903+14703.700000000001i"
24.35,0,0,101,93090,0.2,1,"214913+14598.4i"
24.59,0,0,102,8250,0.2,1,"184596+22253.799999999999i"
24.59,0,0,102,20370,0.2,1,"195164+18247.599999999999i"
24.59,0,0,102,33030,0.2,1,"200156+17066.299999999999i"
24.59,0,0,102,47970,0.2,1,"202559+18854.799999999999i"
24.59,0,0,102,63090,0.2,1,"206679+14645.6i"
24.59,0,0,102,93090,0.2,1,"214613+14551.9i"
24.83,0,0,103,8250,0.2,1,"183914+22198.5i"
24.83,0,0,103,20370,0.2,1,"194532+18208.799999999999i"
24.83,0,0,103,33030,0.2,1,"199475+17005.400000000001i"
24.83,0,0,103,47970,0.2,1,"202045+18730.599999999999i"
24.83,0,0,103,63090,0.2,1,"206349+14203.6i"
24.83,0,0,103,93090,0.2,1,"213827+14489.200000000001i"
25.08,0,0,104,8250,0.2,1,"183195+22133.400000000001i"
25.08,0,0,104,20370,0.2,1,"193847+18161.099999999999i"
25.08,0,0,104,33030,0.2,1,"198746+16946.5i"
25.08,0,0,104,47970,0.2,1,"201406+18643i"
25.08,0,0,104,63090,0.2,1,"205933+13588.799999999999i"
25.08,0,0,104,93090,0.2,1,"212977+14423.1i"
25.32,0,0,105,8250,0.2,1,"182628+22078.900000000001i"
25.32,0,0,105,20370,0.2,1,"193352+18127.400000000001i"
25.32,0,0,105,33030,0.2,1,"198149+16910.700000000001i"
25.32,0,0,105,47970,0.2,1,"200853+18584.099999999999i"
25.32,0,0,105,63090,0.2,1,"205535+13101.5i"
25.32,0,0,105,93090,0.2,1,"212248+14374.799999999999i"
25.57,0,0,106,8250,0.2,1,"182519+22060.099999999999i"
25.57,0,0,106,20370,0.2,1,"193123+18105.700000000001i"
25.57,0,0,106,33030,0.2,1,"198059+16922.200000000001i"
25.57,0,0,106,47970,0.2,1,"200691+18573.200000000001i"
25.57,0,0,106,63090,0.2,1,"205364+13062.9i"
25.57,0,0,106,93090,0.2,1,"212133+14374.9i"
25.81,0,0,107,8250,0.2,1,"182896+22088.799999999999i"
25.81,0,0,107,20370,0.2,1,"193355+18174.5i"
25.81,0,0,107,33030,0.2,1,"198361+16984.900000000001i"
25.81,0,0,107,47970,0.2,1,"201007+18617.900000000001i"
25.81,0,0,107,63090,0.2,1,"205300+13469.9i"
25.81,0,0,107,93090,0.2,1,"212562+14395.5i"
26.05,0,0,108,8250,0.2,1,"183382+22132.5i"
26.05,0,0,108,20370,0.2,1,"193837+18304i"
26.05,0,0,108,33030,0.2,1,"198791+17056.900000000001i"
26.05,0,0,108,47970,0.2,1,"201430+18775.200000000001i"
26.05,0,0,108,63090,0.2,1,"205542+14106.299999999999i"
26.05,0,0,108,93090,0.2,1,"213170+14439.700000000001i"
26.3,0,0,109,8250,0.2,1,"183865+22184.299999999999i"
26.3,0,0,109,20370,0.2,1,"194429+18438.799999999999i"
26.3,0,0,109,33030,0.2,1,"199240+17146.400000000001i"
26.3,0,0,109,47970,0.2,1,"201867+18980.099999999999i"
26.3,0,0,109,63090,0.2,1,"206072+14739.5i"
26.3,0,0,109,93090,0.2,1,"213769+14461.1i"
26.54,0,0,110,8250,0.2,1,"184135+22218.400000000001i"
26.54,0,0,110,20370,0.2,1,"194914+18537.599999999999i"
26.54,0,0,110,33030,0.2,1,"199505+17210.799999999999i"
26.54,0,0,110,47970,0.2,1,"202098+19202.200000000001i"
26.54,0,0,110,63090,0.2,1,"206639+14885.5i"
26.54,0,0,110,93090,0.2,1,"214131+14481.799999999999i"
26.78,0,0,111,8250,0.2,1,"184151+22231.599999999999i"
26.78,0,0,111,20370,0.2,1,"195133+18472.200000000001i"
26.78,0,0,111,33030,0.2,1,"199570+17228.900000000001i"
26.78,0,0,111,47970,0.2,1,"202141+19367i"
26.78,0,0,111,63090,0.2,1,"206993+14749i"
26.78,0,0,111,93090,0.2,1,"214210+14484.6i"
27.03,0,0,112,8250,0.2,1,"184042+22215.200000000001i"
27.03,0,0,112,20370,0.2,1,"194930+18367i"
27.03,0,0,112,33030,0.2,1,"199504+17230.900000000001i"
27.03,0,0,112,47970,0.2,1,"201982+19429.299999999999i"
27.03,0,0,112,63090,0.2,1,"206881+14290.5i"
27.03,0,0,112,93090,0.2,1,"214057+14486.5i"
27.27,0,0,113,8250,0.2,1,"183825+22177.200000000001i"
27.27,0,0,113,20370,0.2,1,"194481+18254.299999999999i"
27.27,0,0,113,33030,0.2,1,"199283+17194.299999999999i"
27.27,0,0,113,47970,0.2,1,"201625+19412.400000000001i"
27.27,0,0,113,63090,0.2,1,"206368+13818.700000000001i"
27.27,0,0,113,93090,0.2,1,"213728+14513.299999999999i"
27.51,0,0,114,8250,0.2,1,"183516+22124.099999999999i"
27.51,0,0,114,20370,0.2,1,"193985+18182i"
27.51,0,0,114,33030,0.2,1,"198937+17134.900000000001i"
27.51,0,0,114,47970,0.2,1,"201239+19317i"
27.51,0,0,114,63090,0.2,1,"205921+13581.700000000001i"
27.51,0,0,114,93090,0.2,1,"213337+14531.799999999999i"
27.76,0,0,115,8250,0.2,1,"183229+22078.400000000001i"
27.76,0,0,115,20370,0.2,1,"193584+18163.299999999999i"
27.76,0,0,115,33030,0.2,1,"198599+17073.200000000001i"
27.76,0,0,115,47970,0.2,1,"200926+19185i"
27.76,0,0,115,63090,0.2,1,"205632+13552.799999999999i"
27.76,0,0,115,93090,0.2,1,"213013+14524.1i"
28,0,0,116,8250,0.2,1,"183042+22063.200000000001i"
28,0,0,116,20370,0.2,1,"193461+18158.599999999999i"
28,0,0,116,33030,0.2,1,"198334+17017.5i"
28,0,0,116,47970,0.2,1,"200842+19075.5i"
28,0,0,116,63090,0.2,1,"205882+13683.299999999999i"
28,0,0,116,93090,0.2,1,"212871+14509.4i"
